page_id,page_name,disclaimer,amount_spent_ron,party,affil,label,notes,link_ad_library,link_fb_page
102612822803489,Adminis.ro,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102612822803489,https://www.facebook.com/102612822803489
147038581834336,Victor Sprincenatu,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=147038581834336,https://www.facebook.com/147038581834336
117798401314618,ZEBRA Pen EU,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=117798401314618,https://www.facebook.com/117798401314618
324245104253708,geo-spatial.org,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=324245104253708,https://www.facebook.com/324245104253708
719853864726295,Mindvalley,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=719853864726295,https://www.facebook.com/719853864726295
101947645209970,Centrul Cultural Chinez din Bucuresti,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=101947645209970,https://www.facebook.com/101947645209970
245553761974539,Partidul Sens Dolj,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=245553761974539,https://www.facebook.com/245553761974539
21109895776,Prospects,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=21109895776,https://www.facebook.com/21109895776
104551538804591,Cristina Alexandrescu,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=104551538804591,https://www.facebook.com/104551538804591
496606037176309,Schubz - Centrul de Educaţie pentru Dezvoltare Durabilă,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=496606037176309,https://www.facebook.com/496606037176309
221456631344261,Tatano Romania,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=221456631344261,https://www.facebook.com/221456631344261
336826323091143,Camera de Arbitraj si Mediere,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=336826323091143,https://www.facebook.com/336826323091143
331965446932156,HORIZON: the EU Research & Innovation magazine,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=331965446932156,https://www.facebook.com/331965446932156
404164463091452,Charlie Castell,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=404164463091452,https://www.facebook.com/404164463091452
370029772865652,PNL Vulcan - Consilieri locali,PNL Vulcan - Consilieri locali,100,PNL,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=370029772865652,https://www.facebook.com/370029772865652
206739243020505,Aladin Georgescu,These ads ran without a disclaimer,100,PSD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=206739243020505,https://www.facebook.com/206739243020505
360895480448323,Secret Desires,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=360895480448323,https://www.facebook.com/360895480448323
313421438680827,Edsta,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=313421438680827,https://www.facebook.com/313421438680827
609607092411418,Asociația Proeuro-Cons,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=609607092411418,https://www.facebook.com/609607092411418
822357654514971,eematico,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=822357654514971,https://www.facebook.com/822357654514971
811499668941171,StromLine,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=811499668941171,https://www.facebook.com/811499668941171
700092456763661,ACS SEN SPORT Ramnicu Valcea,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=700092456763661,https://www.facebook.com/700092456763661
500552136469381,Baciu Gheorghe Damian,Georgiana Purcaru PFA,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=500552136469381,https://www.facebook.com/500552136469381
104235271392410,Liberali Sântana,Liberali Sântana,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=104235271392410,https://www.facebook.com/104235271392410
101686368501624,Ștefania Hodorog,Ștefania Hodorog,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=101686368501624,https://www.facebook.com/101686368501624
323709274351642,Nagy Attila - Zetelaka község polgármestere,Fun Aestetics,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=323709274351642,https://www.facebook.com/323709274351642
208317537891263,Asociația Câmpina Curată,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=208317537891263,https://www.facebook.com/208317537891263
105173532229157,"Comisia de Munca, Familie și Protecție Sociala PNL ARGES",These ads ran without a disclaimer,100,PNL,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=105173532229157,https://www.facebook.com/105173532229157
1429351900720986,InfoOradea,InfoOradea,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1429351900720986,https://www.facebook.com/1429351900720986
414044028456947,Frincu Ramona Andreea,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=414044028456947,https://www.facebook.com/414044028456947
424220690780685,Antreprenoriat social în inima orașului,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=424220690780685,https://www.facebook.com/424220690780685
116666598131291,Centrul de Studii si Consultanta Sociologica,Centrul de Studii si Consultanta Sociologica,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=116666598131291,https://www.facebook.com/116666598131291
101220668743412,Mathe Attila,Mathe Attila,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=101220668743412,https://www.facebook.com/101220668743412
1055296647827779,Educam si Sterilizam Gorj - Pro Animals,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1055296647827779,https://www.facebook.com/1055296647827779
143931098752,Kunstmuseum Liechtenstein,These ads ran without a disclaimer,100,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=143931098752,https://www.facebook.com/143931098752
